date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2014-06-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,490.0,86.0283
2014-06-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,10.5,1.8435
2014-06-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,276.25,48.5006
2014-06-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,23.0,4.0381
2014-06-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,15.0,2.6335
2014-06-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,14.25,2.5018
2014-06-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,513.25,90.1103
2014-06-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,298.0,52.3193
2014-06-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,20.0,3.5114
2014-06-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,11.25,1.9751
2014-06-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,560.0,98.3181
2014-06-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,319.25,56.0501
2014-06-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,337.5,59.2542
2014-06-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,SDG,9.5,1.6679
2014-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,18.0,3.1602
2014-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,573.33,100.6584
2014-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,13.5,2.3702
2014-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,12.0,2.1068
2014-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,401.25,70.4466
2014-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,625.0,109.73
2014-06-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,20.25,3.5553
2014-06-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,574.19,100.8094
2014-06-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,11.62,2.041
2014-06-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,325.63,57.1702
2014-06-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,343.33,60.2777
2014-06-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,363.33,63.7891
2014-06-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,19.8,3.4762
2014-06-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,600.0,105.3408
2014-06-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,11.05,1.94
2014-06-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,328.75,57.718
2014-06-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,19.5,3.4236
2014-06-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,555.0,97.4402
2014-06-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,12.75,2.2385
2014-06-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,12.25,2.1507
2014-06-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,22.0,3.8625
2014-06-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,580.0,101.8294
2014-06-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,10.0,1.7557
2014-06-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,5.5,0.9656
2014-06-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,260.0,45.6477
2014-06-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,250.0,43.892
2014-06-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,14.93,2.6204
2014-06-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,10.85,1.9049
2014-06-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,12.0,2.1068
2014-07-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,20.0,3.5371
2014-07-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,486.67,86.0693
2014-07-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,13.0,2.2991
2014-07-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,303.0,53.5866
2014-07-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,25.5,4.5098
2014-07-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,15.0,2.6528
2014-07-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,14.25,2.5202
2014-07-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,582.67,103.0472
2014-07-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,315.83,55.8556
2014-07-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,20.0,3.5371
2014-07-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,13.0,2.2991
2014-07-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,617.5,109.207
2014-07-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,344.25,60.8818
2014-07-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,350.0,61.8987
2014-07-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,SDG,9.4,1.6624
2014-07-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,19.25,3.4044
2014-07-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,595.67,105.3463
2014-07-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,14.25,2.5202
2014-07-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,10.5,1.857
2014-07-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,310.0,54.8246
2014-07-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,641.75,113.4957
2014-07-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,20.76,3.671
2014-07-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,613.75,108.5438
2014-07-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,11.67,2.0634
2014-07-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,346.88,61.3469
2014-07-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,350.0,61.8987
2014-07-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,390.0,68.9728
2014-07-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,20.8,3.6786
2014-07-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,620.0,109.6491
2014-07-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,11.25,1.9896
2014-07-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,354.0,62.6061
2014-07-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,23.0,4.0676
2014-07-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,640.0,113.1862
2014-07-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,12.5,2.2107
2014-07-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,12.0,2.1222
2014-07-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,22.25,3.935
2014-07-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,580.0,102.575
2014-07-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,10.0,1.7685
2014-07-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,6.25,1.1053
2014-07-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,265.0,46.8662
2014-07-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,260.0,45.9819
2014-07-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,15.62,2.7633
2014-07-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,12.88,2.277
2014-07-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,12.75,2.2549
2014-08-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,15.0,2.6525
2014-08-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,545.0,96.3749
2014-08-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,12.0,2.122
2014-08-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,344.75,60.9637
2014-08-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,27.0,4.7745
2014-08-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,15.0,2.6525
2014-08-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,15.5,2.7409
2014-08-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,645.9,114.2175
2014-08-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,351.6,62.1751
2014-08-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,22.0,3.8904
2014-08-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,13.88,2.4536
2014-08-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,687.5,121.5738
2014-08-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,372.25,65.8267
2014-08-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,421.25,74.4916
2014-08-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,SDG,9.3,1.6446
2014-08-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,19.5,3.4483
2014-08-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,644.75,114.0141
2014-08-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,13.5,2.3873
2014-08-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,10.0,1.7683
2014-08-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,312.5,55.2608
2014-08-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,637.5,112.7321
2014-08-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,21.84,3.8621
2014-08-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,645.31,114.1132
2014-08-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,13.0,2.2989
2014-08-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,395.0,69.8497
2014-08-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,370.0,65.4288
2014-08-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,365.0,64.5446
2014-08-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,24.5,4.3324
2014-08-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,707.5,125.1105
2014-08-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,12.65,2.237
2014-08-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,387.5,68.5234
2014-08-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,23.75,4.1998
2014-08-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,667.5,118.0371
2014-08-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,13.5,2.3873
2014-08-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,14.25,2.5199
2014-08-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,22.0,3.8904
2014-08-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,650.0,114.9425
2014-08-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,9.25,1.6357
2014-08-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,6.75,1.1936
2014-08-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,200.0,35.3669
2014-08-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,540.0,95.4907
2014-08-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,15.82,2.7969
2014-08-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,10.17,1.7978
2014-08-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,10.17,1.7978
2014-09-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,21.25,3.7617
2014-09-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,560.0,99.1308
2014-09-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,16.5,2.9208
2014-09-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,342.5,60.6291
2014-09-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,25.5,4.514
2014-09-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,13.5,2.3898
2014-09-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,16.5,2.9208
2014-09-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,602.25,106.6099
2014-09-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,345.05,61.0805
2014-09-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,22.0,3.8944
2014-09-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,14.0,2.4783
2014-09-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,540.0,95.5905
2014-09-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,370.0,65.4972
2014-09-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,438.33,77.5929
2014-09-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,SDG,9.3,1.6463
2014-09-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,19.25,3.4076
2014-09-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,541.0,95.7675
2014-09-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,12.0,2.1242
2014-09-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,10.0,1.7702
2014-09-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,291.0,51.5126
2014-09-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,582.0,103.0253
2014-09-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,25.0,4.4255
2014-09-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,650.4,115.1334
2014-09-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,15.0,2.6553
2014-09-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,380.4,67.3382
2014-09-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,404.0,71.5158
2014-09-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,388.0,68.6835
2014-09-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,25.75,4.5582
2014-09-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,675.0,119.4881
2014-09-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,12.82,2.2703
2014-09-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,390.0,69.0375
2014-09-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,21.5,3.8059
2014-09-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,546.67,96.7712
2014-09-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,12.5,2.2127
2014-09-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,12.75,2.257
2014-09-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,25.5,4.514
2014-09-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,650.0,115.0626
2014-09-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,9.0,1.5932
2014-09-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,9.0,1.5932
2014-09-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,210.0,37.1741
2014-09-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,520.0,92.0501
2014-09-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,15.67,2.7733
2014-09-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,9.5,1.6816
2014-09-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,9.33,1.652
